RW00367014, 7, 1.1.3.3
RW00395477, 453, 1.3.2.1
RW00272282, 640, 1.3.2.1
RW00361833, 662, 1.3.2.1
RW00333693, 594, 1.3.2.1
RW00378907, 500, 1.3.2.1
RW00307408, 460, 1.3.2.1
RW00359574, 492, 1.3.2.1
RW00349683, 568, 1.3.2.1
RW00317560, 616, 1.3.2.1
RW00385622, 448, 1.3.2.1
RW00367217, 584, 1.3.2.1
RW00318959, 629, 1.3.2.1
RW00378436, 518, 1.3.2.1
RW00278219, 461, 1.3.2.1
RW00309121, 518, 1.3.2.1
RW00354908, 499, 1.3.2.1
260853, 494, 1.3.2.1
RW00322478, 527, 1.3.2.1
RW00373967, 453, 1.3.2.1
RW00370521, 624, 1.3.2.1
RW00360002, 455, 1.3.2.1
RW00350611, 476, 1.3.2.1
RW00362819, 457, 1.3.2.1
RW00337663, 178, 1.3.2.1
RW00316873, 467, 1.1.1.2.5
RW00310616, 576, 1.1.1.2.5
RW00364975, 352, 1.1.1.2.5
RW00311584, 417, 1.1.1.2.5
RW00395747, 386, 1.1.1.2.3
RW00395549, 334, 1.1.1.2.3
RW00322674, 643, 1.1.1.2.3
RW00375254, 316, 1.1.1.2.3
RW00322872, 343, 1.1.1.2.3
RW00360896, 315, 1.1.1.2.3
RW00360507, 322, 1.1.1.2.3
RW00311173, 472, 1.1.1.2.3
RW00367505, 402, 1.1.1.3
RW00370022, 449, 1.1.1.3
RW00392499, 393, 1.1.1.3
RW00370435-GBR, 492, 1.1.1.3
RW00277891, 430, 1.1.1.3
RW00365423, 577, 1.1.1.3
RW00363609, 427, 1.1.1.3
RW00392921, 1, 1.1.1.3
RW00376497, 439, 1.1.1.4
RW00384310, 423, 1.1.1.4
RW00385611, 400, 1.1.1.4
RW00321343, 381, 1.1.1.4
RW00356568, 463, 1.1.1.4
RW00365626, 472, 1.1.1.4
RW00366284, 377, 1.1.1.4
RW00376221, 456, 1.1.1.4
RW00357350, 399, 1.1.1.4
RW00342660, 366, 1.1.1.4
RW00355545, 445, 1.1.1.4
RW00379711, 384, 1.1.1.4
RW00360549, 418, 1.1.1.4
RW00383274, 429, 1.1.1.4
RW00355790, 439, 1.1.1.4
RW00327627, 455, 1.1.1.4
RW00354180, 429, 1.1.1.4
RW00323544, 365, 1.1.1.4
RW00354748, 365, 1.1.1.4
RW00392922, 554, 1.1.1.4
RW00387022, 369, 1.1.1.4
RW00393783, 847, 1.1.1.4
RW00336395, 278, 1.1.1.2.1
RW00314570, 299, 1.1.1.2.1
RW00383531, 284, 1.1.1.2.1
RW00384726, 346, 1.1.1.2.1
RW00381208, 274, 1.1.1.2.1
RW00377041, 336, 1.1.1.2.1
RW00376338, 333, 1.1.1.2.1
RW00272758, 276, 1.1.1.2.1
RW00263105, 334, 1.1.1.2.1
RW00350275, 530, 1.1.1.2.4
RW00338587, 335, 1.1.1.2.4
RW00366348, 441, 1.1.1.2.4
RW0186874, 347, 1.1.1.2.4
RW00290981, 335, 1.1.1.2.4
RW00355255, 344, 1.1.1.2.4
RW00395716, 254, 1.1.3.4.2
RW00332885, 270, 1.1.3.4.2
RW00380820, 296, 1.1.3.4.2
RW00372813, 363, 1.1.3.4.2
RW00386289, 266, 1.1.3.4.2
RW00366309, 291, 1.1.3.4.2
RW00361870, 237, 1.1.3.4.2
RW00373955, 278, 1.1.3.4.2
RW00346948, 301, 1.1.3.4.2
RW00332909, 243, 1.1.3.4.2
RW00371732, 239, 1.1.3.4.2
RW00297073, 332, 1.1.1.2.2
RW00354408, 612, 1.1.1.2.2
RW00380497, 335, 1.1.1.2.2
RW00347421, 328, 1.1.1.2.2
RW00378122, 1178, 1.1.1.2.2
323583, 250, 1.1.3.4.3
RW00306994, 319, 1.1.3.4.3
244418, 299, 1.1.3.4.3
RW00354986, 273, 1.1.3.4.3
RW00366354, 252, 1.1.3.4.3
RW00372150, 280, 1.1.3.4.3
RW00341479, 257, 1.1.3.4.3
RW00369268, 397, 1.1.3.4.3
RW00315092, 255, 1.1.3.4.3
RW00356149, 253, 1.1.3.4.3
RW00360432, 313, 1.1.3.4.3
RW00361545, 265, 1.1.3.4.3
RW00356822, 295, 1.1.3.4.3
RW00345083, 684, 1.1.3.1
RW00395946, 804, 1.1.3.1
RW00395945, 1353, 1.1.3.1
RW00310361, 233, 1.1.3.4.1
RW00331788, 325, 1.1.3.4.1
RW00357592, 219, 1.1.3.4.1
RW00289936, 363, 1.1.3.4.1
RW00282363, 392, 1.1.3.4.1
RW00328891, 237, 1.1.3.4.1
RW00374653, 339, 1.1.3.4.1
RW00378689, 216, 1.1.3.4.1
RW00373317, 225, 1.1.3.4.1
RW00363736, 105, 1.1.3.4.1
RW00395258, 185, 1.1.3.2.1
RW00395422, 180, 1.1.3.2.1
RW00342568, 186, 1.1.3.2.1
RW00262701, 188, 1.1.3.2.1
RW00306178, 181, 1.1.3.2.1
RW00374057, 178, 1.1.3.2.1
RW00318658, 177, 1.1.3.2.1
RW00341595, 190, 1.1.3.2.1
RW00315605, 177, 1.1.3.2.1
RW00380068, 181, 1.1.3.2.1
RW00296875, 177, 1.1.3.2.1
RW0203200, 177, 1.1.3.2.1
RW00332418, 197, 1.1.3.2.1
234977, 194, 1.1.3.2.1
RW00363925, 184, 1.1.3.2.1
RW00333770, 268, 1.1.3.2.1
RW00329661, 212, 1.1.3.2.1
RW00356302, 190, 1.1.3.2.1
RW00345773, 252, 1.1.3.2.1
RW00307161, 180, 1.1.3.2.1
RW00384213, 254, 1.1.3.2.1
RW00275374, 222, 1.1.3.2.1
RW00363007, 179, 1.1.3.2.1
RW00391773, 266, 1.1.3.2.1
RW00275326, 89, 1.1.3.2.1
RW00331725, 69, 1.1.3.2.1
RW00350887, 5358, 1.1.2.2
RW00395619, 192, 1.1.3.2.3
RW00379120, 353, 1.1.3.2.3
RW00388291, 244, 1.1.3.2.3
RW00381037, 205, 1.1.3.2.3
RW00372875, 210, 1.1.3.2.3
RW00379249, 240, 1.1.3.2.3
RW00379097, 236, 1.1.3.2.3
RW00380322, 63, 1.1.3.2.3
RW00344600, 61, 1.1.3.2.3
